kouzlíčko	<	kouzlo
pokouřeníčko	<	pokouření
kozlík	<	kozel
kozička	<	koza
kozlátko	<	kozle
kozinka	<	kozina
kůzlátko	<	kůzle
kozáček	<	kozák
kocourek	<	kocour
koťátko	<	kotě
kočička	<	kočka
kočárek	<	kočár
kořalečka	<	kořalka
kořalenka	<	kořalka
kořalička	<	kořalka
kořeníčko	<	koření
kořínek	<	kořen
kořenáček	<	kořenáč
kořenka	<	koření
košatinka	<	košatina
košík	<	koš
košíček	<	košík
košiláček	<	košiláč
košilička	<	košile
košilka	<	košile
košťátko	<	koště
košťálek	<	košťál
krabička	<	krabice
krajánek	<	krajan
kraječek	<	kraj
krajinka	<	krajina
kraječka	<	krajka
okrajek	<	okraj
kramflíček	<	kramflek
kramlička	<	kramle
kravatka	<	kravata
krchůvek	<	krchov
kreaturka	<	kreatura
krejcárek	<	krejcar
krejzlík	<	krejzl
krejčík	<	krejčí
kremrolka	<	kremrole
kresbička	<	kresba
výkresek	<	výkres
krvinka	<	krev
krváček	<	krvák
krevetka	<	kreveta
kriminálníček	<	kriminálník
krizička	<	krize
krkovička	<	krkovice
krček	<	krk
krčíček	<	krček
krmeleček	<	krmelec
krajíček	<	krajíc
krůček	<	krok
krokodýlek	<	krokodýl
kropáček	<	kropáč
krápníček	<	krápník
krosnička	<	krosna
krupička	<	krupice
krupka	<	kroupa
výkrutek	<	výkrut
zkrutek	<	zkrut
krteček	<	krtek
krtinka	<	krtina
krtčík	<	krtek
kroužek	<	kruh
krumpáček	<	krumpáč
krustička	<	krusta
krušinka	<	krušina
krychlička	<	krychle
krysařík	<	krysař
krysička	<	krysa
krystalek	<	krystal
královnička	<	královna
královstvíčko	<	království
králík	<	král
králíček	<	králík
krámek	<	krám
krámeček	<	krámek
krasotinka	<	krása
kráska	<	krása
krasaveček	<	krasavec
kráterek	<	kráter
kravka	<	kráva
kravička	<	kravka
kravinka	<	kravina
krůvek	<	krov
úkrytek	<	úkryt
krčmička	<	krčma
krůpějka	<	krůpěj
krůtička	<	krůta
ksichtík	<	ksicht
ksichtíček	<	ksichtík
kuchařinka	<	kuchařina
kuchtička	<	kuchta
kudlanka	<	kudla
kudlička	<	kudla
kudrlinka	<	kudrlina
kufřík	<	kufr
kufříček	<	kufřík
kukaňka	<	kukaň
kuklička	<	kukla
kulometčík	<	kulomet
kumbálek	<	kumbál
kundička	<	kunda
kupátko	<	kupé
kurníček	<	kurník
kuřátko	<	kuře
kuřička	<	kura
kuriozitka	<	kuriozita
kurvička	<	kurva
kutílek	<	kutil
kušnička	<	kušna
kuželík	<	kužel
kuželíček	<	kuželík
kužílek	<	kužel
kvapík	<	kvap
kvartýrek	<	kvartýr
kvasinka	<	kvas
zákvasek	<	zákvas
kvelbík	<	kvelb
kvadrátek	<	kvadrát
kvádřík	<	kvádr
kvítek	<	květ
kvíteček	<	kvítek
květináček	<	květináč
květinka	<	květina
květníček	<	květník
květáček	<	květák
výkvětek	<	výkvět
kyselinka	<	kyselina
kytička	<	kytka
kameníček	<	kameník
kamíneček	<	kamínek
kárka	<	kára
kafíčko	<	kafe
kavárnička	<	kavárna
kávička	<	káva
kázáníčko	<	kázání
ukazováček	<	ukazovák
vzkázáníčko	<	vzkázání
zákazníček	<	zákazník
kačenka	<	kačena
kačírek	<	kačer
kádinka	<	káď
kyblíček	<	kyblík
kýtka	<	kýta
kyvadélko	<	kyvadlo
kňourek	<	kňour
křápek	<	křáp
křemenáček	<	křemenáč
křemík	<	křemen
křemínek	<	křemen
křepelička	<	křepelka
křesílko	<	křeslo
křečík	<	křeček
křivdička	<	křivda
křišťálek	<	křišťál
křidélko	<	křídlo
křísek	<	křís
křižáček	<	křižák
křížek	<	kříž
kšandička	<	kšanda
kšeftík	<	kšeft
kšeftíček	<	kšeftík
kolnička	<	kolna
zákolníček	<	zákolník
kolíček	<	kolík
hnědáček	<	hnědák
koníček	<	koník
koňáček	<	koňák
kožešinka	<	kožešina
kožešníček	<	kožešník
kožíšek	<	kožich
kůžička	<	kůže
labuťátko	<	labutě
labutěnka	<	labuť
labyrintek	<	labyrint
lachtánek	<	lachtan
laclík	<	lacl
laclíček	<	laclík
náladička	<	nálada
lahvička	<	lahev
lahůdka	<	lahoda
lajdáček	<	lajdák
lajsnička	<	lajsna
lalůček	<	lalok
lampionek	<	lampion
lampička	<	lampa
lanko	<	lano
lapáček	<	lapák
larvička	<	larva
lasička	<	lasice
laskominka	<	laskomina
lasturka	<	lastura
latinka	<	latina
laufrka	<	laufr
lavička	<	lavice
lavinka	<	lavina
lavorek	<	lavor
lavůrek	<	lavor
laňka	<	laň
laťka	<	lať
lebka	<	leb
lebečka	<	lebka
lednička	<	lednice
ledňáček	<	ledňák
ledviník	<	ledvina
nadledvinka	<	nadledvina
legrácka	<	legrace
ložnička	<	ložnice
poleženíčko	<	poležení
záležitostka	<	záležitost
záležitůstka	<	záležitost
ležáček	<	ležák
límeček	<	límec
roláček	<	rolák
lemurek	<	lemur
lnička	<	lnice
lepenka	<	lepení
lepidýlko	<	lepidlo
lesíček	<	lesík
letohrádek	<	letohrad
letenka	<	let
letišťátko	<	letiště
letadélko	<	letadlo
letáček	<	leták
výletek	<	výlet
výleteček	<	výletek
záletek	<	zálet
lvounek	<	lvoun
lvíčátko	<	lvíče
levoboček	<	levobok
levička	<	levice
levárnička	<	levárna
lešeníčko	<	lešení
liberka	<	libra
políbeníčko	<	políbení
zálibička	<	záliba
zálibůstka	<	záliba
limonádka	<	limonáda
linka	<	linie
listíčko	<	listí
lísteček	<	lístek
listopádek	<	listopad
literka	<	litera
litřík	<	litr
litránek	<	litřík
lištička	<	liška
lišáček	<	lišák
liščátko	<	lišče
lodyžka	<	lodyha
lokajík	<	lokaj
lokajíček	<	lokajík
lokýtek	<	loket
lokýnka	<	lokna
lokomotivka	<	lokomotiva
loktuška	<	loktuše
lokálek	<	lokál
lopatka	<	lopata
lopatička	<	lopatka
lotrovinka	<	lotrovina
lotřík	<	lotr
podloubíčko	<	podloubí
loudálek	<	loudal
obludička	<	obluda
obludka	<	obluda
loučka	<	louka
palouček	<	palouk
loupáček	<	loupák
lupínek	<	lupen
slupička	<	slupka
loupežníček	<	loupežník
výlupeček	<	výlupek
loutečka	<	loutka
úloveček	<	úlovek
loďka	<	loď
lodička	<	loďka
vložečka	<	vložka
záložnička	<	záložna
lucernička	<	lucerna
lucinka	<	lucina
lučík	<	luk
lumčík	<	lumek
lumpárnička	<	lumpárna
lumpík	<	lump
lunetka	<	luneta
lustřík	<	lustr
lustříček	<	lustřík
luňáček	<	luňák
lysinka	<	lysina
lyžička	<	lyže
úlomeček	<	úlomek
výlomek	<	výlom
zlomeček	<	zlomek
lásečka	<	láska
lástička	<	láska
látečka	<	látka
lazebníček	<	lazebník
láznička	<	lázeň
letnička	<	letnice
nalezeneček	<	nalezenec
nálezek	<	nález
léčka	<	léč
líčko	<	líce
obličejík	<	obličej
obličejíček	<	obličejík
línek	<	lín
líska	<	lísa
lijáček	<	liják
lívaneček	<	lívanec
lžička	<	lžíce
lžičička	<	lžička
maceška	<	macecha
macík	<	macek
magacínek	<	magacín
magnetofonek	<	magnetofon
magneťáček	<	magneťák
majáček	<	maják
malinka	<	malina
maliník	<	malina
malodrážka	<	malodráha
maloměšťáček	<	maloměšťák
malbička	<	malba
malovinařka	<	malovinař
malvazinka	<	malvaz
malvička	<	malvice
malérek	<	malér
maléreček	<	malérek
malíček	<	malík
mandelinka	<	mandel
mandlička	<	mandle
mansardička	<	mansarda
manufakturka	<	manufaktura
manuálek	<	manuál
manžílek	<	manžel
manžetka	<	manžeta
mapka	<	mapa
mapička	<	mapka
margaretka	<	margareta
mariášek	<	mariáš
marmeládička	<	marmeláda
maršálek	<	maršál
masíčko	<	maso
masojídek	<	masojed
materiálek	<	materiál
matinka	<	matka
matička	<	matka
matlafousek	<	matlafous
mastička	<	mast
mazaneček	<	mazanec
maznička	<	maznice
mazlík	<	mazel
mazlíček	<	mazlík
maňásek	<	maňas
mašinka	<	mašina
mašlička	<	mašle
mecháček	<	mech
medovinka	<	medovina
medulka	<	medula
medvídek	<	medvěd
medvíďátko	<	medvídě
melounek	<	meloun
melírek	<	melír
metaforika	<	metafora
mezička	<	mez
mezerka	<	mezera
mezírka	<	mezera
mezititulek	<	mezititul
mečík	<	meč
zamhouřeníčko	<	zamhouření
micinka	<	micka
milostpanička	<	milostpaní
miláček	<	milec
roztomilůstka	<	roztomilost
miminko	<	mimino
drobáček	<	drobák
zlaťáček	<	zlaťák
miniaturka	<	miniatura
miniaférka	<	miniaféra
minikavárnička	<	minikavárna
miniseriálek	<	miniseriál
miniskupinka	<	miniskupina
minislovníček	<	minislovník
ministranička	<	ministrana
minisuknička	<	minisukně
minutka	<	minuta
misska	<	miss
mixérek	<	mixér
mladinka	<	mladina
mladíček	<	mladík
mládeneček	<	mládenec
mláďátko	<	mládě
mlženka	<	mlha
mlžička	<	mlha
mloček	<	mlok
mlsálek	<	mlsal
mlsek	<	mls
nemluvňátko	<	nemluvně
omluvenka	<	omluvení
smlouvička	<	smlouva
výmluvička	<	výmluva
mlátek	<	mlat
výmlatek	<	výmlat
mlíčko	<	mléko
mlynařík	<	mlynář
mlýnek	<	mlýn
pomlčka	<	pomlka
mníšek	<	mnich
mochnička	<	mochna
pomocníček	<	pomocník
pomůcka	<	pomoc
výpomůcka	<	výpomoc
modýlek	<	model
modlitbička	<	modlitba
modráček	<	modrák
modřinka	<	modřina
modřínek	<	modřín
mohykánek	<	mohykán
mohylka	<	mohyla
mokasínek	<	mokasín
momentík	<	moment
momentíček	<	momentík
monitorek	<	monitor
mordička	<	morda
moruška	<	moruše
morčátko	<	morče
mostek	<	most
motáček	<	moták
motivek	<	motiv
motorek	<	motor
motouzek	<	motouz
motyčka	<	motyka
moučka	<	mouka
moučníček	<	moučník
mourek	<	mour
mouřenínek	<	mouřenín
mozeček	<	mozek
námořníček	<	námořník
mošnička	<	mošna
mráček	<	mrak
mrkvička	<	mrkev
mrňousek	<	mrňous
mrtvička	<	mrtvice
mrtvolka	<	mrtvola
mrzáček	<	mrzák
zámrazek	<	zámraz
mraznička	<	mraznice
mrazík	<	mráz
zmrzlíček	<	zmrzlík
zmrzka	<	zmrzlina
zmrzlinka	<	zmrzlina
mršinka	<	mršina
mrška	<	mrcha
mučeníčko	<	mučení
muzikálek	<	muzikál
mušlička	<	mušle
mužík	<	muž
mužíček	<	mužík
zámeček	<	zámek
zámečníček	<	zámečník
mysliveček	<	myslivec
myšlénka	<	myšlení
myšátko	<	myše
myška	<	myš
myšička	<	myška
myšáček	<	myšák
makovička	<	makovice
makovníček	<	makovník
maminečka	<	maminka
mamička	<	mamka
máselník	<	máslo
máselnička	<	máselnice
máslenka	<	máslo
máslíčko	<	máslo
másílko	<	máslo
mateníčko	<	matení
mázdřivka	<	mázdra
metlička	<	metla
smetáček	<	smeták
zmínečka	<	zmínka
smírek	<	smír
mistička	<	miska
směska	<	směs
místnůstka	<	místnost
zaměstnaneček	<	zaměstnanec
místečko	<	místo
jměníčko	<	jmění
majeteček	<	majetek
míček	<	míč
míšenečka	<	míšenka
umyvadélko	<	umyvadlo
umývárnička	<	umývárna
mýtinka	<	mýtina
měchýřek	<	měchýř
měchuřinka	<	měchuřina
směnečníček	<	směnečník
výměnka	<	výměna
záměnka	<	záměna
městečko	<	město
měšťáček	<	měšťák
náměstíčko	<	náměstí
měsíček	<	měsíc
měďáček	<	měďák
mírka	<	míra
výměrek	<	výměr
morek	<	mor
smrtička	<	smrtka
umíráček	<	umírák
mřížka	<	mříž
mšička	<	mšice
nadměrek	<	nadměr
náhodička	<	náhoda
nahotinka	<	nahotina
naháček	<	naháč
nakolárek	<	nakolár
námrazek	<	námraz
nanotrubička	<	nanotrubice
navštívenka	<	navštívení
nebíčko	<	nebe
nebožtíček	<	nebožtík
nebožáček	<	nebožák
nebozízek	<	nebozez
necičky	<	necky
nehtík	<	nehet
nehtíček	<	nehtík
nehýtek	<	nehet
neteřinka	<	neteř
netopýrek	<	netopýr
nevěstinka	<	nevěsta
nevěstka	<	nevěsta
neštovička	<	neštovice
nicůtka	<	nicota
nitka	<	nit
nobleska	<	noblesa
nočníček	<	nočník
nohavička	<	nohavice
nožka	<	noha
noženka	<	nožka
nožička	<	nožka
odnožka	<	odnož
ponožtička	<	ponožka
noček	<	nok
norek	<	nora
nosík	<	nos
nosánek	<	nosík
nosíček	<	nosík
notička	<	nota
notýsek	<	notes
nouzovka	<	nouze
novelka	<	novela
novorozeneček	<	novorozenec
novorozeňátko	<	novorozeně
novinka	<	novina
nudlička	<	nudle
nudlovka	<	nudle
nymfička	<	nymfa
nádobka	<	nádoba
nádobíčko	<	nádobí
náhrdelníček	<	náhrdelník
nátepníček	<	nátepník
náševek	<	nášev
nánosek	<	nános
nosítka	<	nosítko
nůška	<	nůše
výnosek	<	výnos
nýtek	<	nýt
něžnůstka	<	něžnost
nožíček	<	nožík
nůžtičky	<	nůžky
obcička	<	obec
občánek	<	občan
obilka	<	obilí
obilíčko	<	obilí
obláček	<	oblak
oblounek	<	obloun
oblinka	<	oblina
oblouček	<	oblouk
oboječek	<	obojek
obůrka	<	obora
obřík	<	obr
obrázek	<	obraz
obrázeček	<	obrázek
obroučka	<	obruč
obídek	<	oběd
ocásek	<	ocas
ocelek	<	ocel
ocílka	<	ocel
odérek	<	odér
ofinka	<	ofina
ogárek	<	ogar
ohniváček	<	ohnivák
ohnišťátko	<	ohniště
ohníček	<	ohník
táboráček	<	táborák
ojka	<	oj
vojnička	<	vojna
vojáček	<	voják
okamžíček	<	okamžik
oklepek	<	oklep
oklestek	<	oklest
okluzorek	<	okluzor
okenička	<	okenice
okénko	<	okno
okénečko	<	okénko
obočíčko	<	obočí
okounek	<	okoun
očičko	<	očko
okrsek	<	okres
okurčička	<	okurka
okřínek	<	okřín
olejnička	<	olejna
olivka	<	oliva
olůvko	<	olovo
oltářík	<	oltář
oltáříček	<	oltářík
olšovka	<	olše
omeletka	<	omeleta
opatek	<	opat
opička	<	opice
opičáček	<	opičák
opičátko	<	opice
oplítačky	<	oplétačky
oprátka	<	oprať
operetka	<	opereta
operka	<	opera
orangutánek	<	orangutan
orchestřík	<	orchestr
orchidejka	<	orchidej
orlík	<	orel
orlíček	<	orlík
orgánek	<	orgán
osička	<	osa
oslátko	<	osel
oslík	<	osel
oslíček	<	oslík
osmička	<	osma
osmikabinka	<	osmikabina
osminka	<	osmina
osobička	<	osoba
osobnůstka	<	osobnost
osůbka	<	osoba
ostének	<	osten
ostrůvek	<	ostrov
otevíráček	<	otevírák
otvůrek	<	otvor
otrůček	<	otrok
otčenášek	<	otčenáš
ovečka	<	ovce
ovčáček	<	ovčák
oválek	<	ovál
buráček	<	burák
oříšek	<	ořech
pacička	<	packa
pacinka	<	packa
zápašek	<	zápach
pacholek	<	pachole
pacholík	<	pacholek
pacholátko	<	pachole
nápadek	<	nápad
nápadeček	<	nápadek
propástka	<	propast
případek	<	případ
západníček	<	západník
zapadáček	<	zapadák
padáček	<	padák
padesátikorunka	<	padesátikoruna
padoušek	<	padouch
pagáček	<	pagáč
pahýlek	<	pahýl
pajduláček	<	pajdulák
pajzlík	<	pajzl
paklík	<	pakl
paklíček	<	paklík
paleček	<	palec
paletka	<	paleta
palmička	<	palma
palubka	<	paluba
palácek	<	palác
pamatováček	<	pamatovák
památníček	<	památník
panenka	<	panna
panstvíčko	<	panství
panáček	<	panák
panička	<	paní
paninka	<	paní
pancéřníček	<	pancéřník
pantík	<	pant
pantoflíček	<	pantofel
papalášek	<	papaláš
papáníčko	<	papání
papiroska	<	papirosa
paprička	<	paprika
papulka	<	papula
papučka	<	papuč
papánek	<	papá
papírek	<	papír
paradigmatika	<	paradigma
paragráfek	<	paragraf
paraplátko	<	paraple
paraplíčko	<	paraple
paravánek	<	paraván
parazolek	<	parazol
parcelička	<	parcela
parcelka	<	parcela
parčík	<	park
parmička	<	parma
partička	<	parta
partyzánka	<	partyzána
parádička	<	paráda
pásnička	<	pásnice
paspulka	<	paspule
pastička	<	past
pastorek	<	pastor
patička	<	pata
patka	<	pata
patníček	<	patník
opatrníček	<	opatrník
pauzička	<	pauza
pavláčka	<	pavlač
pavouček	<	pavouk
pavučinka	<	pavučina
pazourek	<	pazour
pařízek	<	pařez
pařátek	<	pařát
paštička	<	paštika
pašíček	<	pašík
pažbička	<	pažba
zápecíčko	<	zápecí
pecháček	<	pech
pešek	<	pech
pecička	<	pecka
peckovička	<	peckovice
pedálek	<	pedál
peklíčko	<	peklo
pelíšek	<	pelech
peletka	<	peleta
penisek	<	penis
penýsek	<	penis
pentlička	<	pentle
penzička	<	penze
penálek	<	penál
penízek	<	peníz
pepík	<	pepa
perlička	<	perla
permoníček	<	permoník
perníček	<	perník
pejsek	<	pes
pejsánek	<	pejsek
psotníček	<	psotník
psinka	<	psina
psineček	<	psinec
psíček	<	psík
petrželka	<	petržel
pevnůstka	<	pevnost
pidimužík	<	pidimuž
pidistranička	<	pidistrana
pikolka	<	pikola
pikolík	<	pikola
pikslička	<	piksla
pilníček	<	pilník
pilulka	<	pilule
pilířek	<	pilíř
pimprlátko	<	pimprle
pinglík	<	pingl
pinďourek	<	pinďour
pinďoureček	<	pinďourek
pipinka	<	pipka
pirožek	<	piroh
piruetka	<	pirueta
pitomeček	<	pitomec
pitominka	<	pitomina
pitomůstka	<	pitomost
pivoňka	<	pivoň
piškotek	<	piškot
plácek	<	plac
plachetka	<	plachta
uplakánek	<	uplakanec
plaketka	<	plaketa
plakátek	<	plakát
planetka	<	planeta
planinka	<	planina
pláňka	<	pláň
úplateček	<	úplatek
záplatka	<	záplata
splávek	<	splav
výplavek	<	výplav
záplavka	<	záplava
plavečky	<	plavky
plaváček	<	plavák
plšík	<	plch
plecháček	<	plecháč
plíšek	<	plech
plenka	<	plena
plevka	<	pleva
plevílek	<	plevel
pleška	<	pleš
plešounek	<	plešoun
plošinka	<	plošina
ploška	<	plocha
plodnička	<	plodnice
výplodek	<	výplod
zplozeneček	<	zplozenec
plůdek	<	plod
plotnička	<	plotna
ploténka	<	plotna
plotýnka	<	plotna
ploutvička	<	ploutev
plováček	<	plovák
výplynek	<	výplyn
plyšáček	<	plyšák
plzeňka	<	plzeň
placička	<	placka
plánek	<	plán
plátek	<	plát
pláteček	<	plátek
plamének	<	plamen
plamínek	<	plamen
pláténko	<	plátno
plátýnko	<	plátno
baloňáček	<	baloňák
pláštík	<	plášť
pláštíček	<	plášť
plůtek	<	plot
plíčky	<	plíce
oponka	<	opona
přeponka	<	přepona
připínáček	<	připínák
sponka	<	spona
úponka	<	úpona
úponek	<	úpon
podmaršálek	<	podmaršál
podniček	<	podnik
podobenka	<	podoba
podsvazek	<	podsvaz
podvěsek	<	podvěs
pohárek	<	pohár
poklička	<	poklice
obýváček	<	obývák
pokojík	<	pokoj
pokojíček	<	pokojík
pokroutička	<	pokroutka
pokutička	<	pokuta
polnička	<	polnice
políčko	<	pole
odpoledníček	<	odpoledník
poledníček	<	poledne
polínko	<	poleno
polička	<	police
pololetky	<	pololetí
poloopička	<	poloopice
polosloupek	<	polosloup
polovička	<	polovice
polštářek	<	polštář
pomníček	<	pomník
pomněnečka	<	pomněnka
poníček	<	poník
popík	<	pop
popelníček	<	popelník
popílek	<	popel
porcička	<	porce
cibuláček	<	cibulák
pornohvězdička	<	pornohvězda
portálek	<	portál
portrétek	<	portrét
poslaneček	<	poslanec
postýlka	<	postel
výpoteček	<	výpotek
potvůrka	<	potvora
potáček	<	potáč
poupátko	<	poupě
poustevníček	<	poustevník
poutko	<	pouto
pouzdérko	<	pouzdro
pouzdříčko	<	pouzdro
poutníček	<	poutník
zpozdilůstka	<	zpozdilost
nepořádníček	<	nepořádník
pošetilůstka	<	pošetilost
pošušňáníčko	<	pošušňání
prašulky	<	prašule
prášek	<	prach
pršáček	<	pršák
pracinka	<	pracka
pracička	<	pracka
pramének	<	pramen
pramínek	<	pramen
pramička	<	pramice
praporek	<	prapor
praporčík	<	praporek
praporeček	<	praporek
prasečinka	<	prasečina
prasnička	<	prasnice
prasárnička	<	prasárna
prasátko	<	prase
prasklinka	<	prasklina
pravdička	<	pravda
pravička	<	pravice
opravička	<	oprava
opravka	<	oprava
předpřípravka	<	předpříprava
přípravka	<	příprava
výspravka	<	výsprava
výpravka	<	výprava
zprávička	<	zpráva
sprška	<	sprcha
uprchlíček	<	uprchlík
prcinka	<	prcina
prdík	<	prd
prdelka	<	prdel
prdýlka	<	prdel
preclíček	<	preclík
primulka	<	primule
princeznička	<	princezna
princátko	<	princ
prkénko	<	prkno
prkýnko	<	prkno
prkýnečko	<	prkýnko
prkotinka	<	prkotina
problémek	<	problém
problémeček	<	problémek
procedurka	<	procedura
procentíčko	<	procento
profesůrek	<	profesor
prográmek	<	program
prohlubinka	<	prohlubina
propalek	<	propal
prosbička	<	prosba
prosebníček	<	prosebník
prostůrek	<	prostor
protislužbička	<	protislužba
protetika	<	protéza
proužka	<	prouha
prsíčka	<	prsa
prstének	<	prsten
prsteníček	<	prsteník
prstýnek	<	prsten
prstík	<	prst
prstíček	<	prstík
prstka	<	prsť
proužek	<	pruh
proutek	<	prut
prouteček	<	proutek
pružinka	<	pružina
prvňáček	<	prvňák
praprvek	<	prvek
pracovnička	<	pracovna
prácička	<	práce
zápražíčko	<	zápraží
pradlenka	<	pradlena
prádelnička	<	prádelna
prádélko	<	prádlo
prádelník	<	prádlo
prózička	<	próza
prťka	<	prť
prťousek	<	prťous
průlinka	<	průlina
průpravka	<	průprava
pstroužek	<	pstruh
dopisek	<	dopis
nápisek	<	nápis
podpisek	<	podpis
popisek	<	popis
psaníčko	<	psaní
písařík	<	písař
písaříček	<	písařík
přípisek	<	přípis
spisek	<	spis
úpisek	<	úpis
úpiseček	<	úpisek
zápisníček	<	zápisník
ptákovinka	<	ptákovina
ptáčátko	<	ptáče
ptáčínek	<	ptáček
puberťáček	<	puberťák
puchýřek	<	puchýř
pudlík	<	pudl
pudlíček	<	pudlík
pukrlátko	<	pukrle
puleček	<	pulec
pulovřík	<	pulovr
pultík	<	pult
pumička	<	puma
pumpička	<	pumpa
pumprlíček	<	pumprlík
pankáček	<	pankáč
puntík	<	punkt
puntíček	<	puntík
punčoška	<	punčocha
pupíček	<	pupík
pupínek	<	pupen
pusinka	<	pusa
odpusteček	<	odpustek
výpustek	<	výpust
puťka	<	puta
putýnka	<	putna
puklinka	<	puklina
puštička	<	puška
pyramidka	<	pyramida
pytlíček	<	pytlík
spacáček	<	spacák
pyžámko	<	pyžamo
páčka	<	páka
palírnička	<	palírna
spalničky	<	spála
spáleninka	<	spálenina
pámbíček	<	pánbůh
pánvička	<	pánev
pápěrka	<	pápěra
párek	<	pár
páreček	<	párek
parníček	<	parník
pařbička	<	pařba
výparek	<	výpar
pařáček	<	pařák
rozpareček	<	rozparek
páseček	<	pásek
pasáček	<	pasák
pávík	<	páv
pážátko	<	páže
péčko	<	pé
pekárnička	<	pekárna
pekáček	<	pekáč
výpeček	<	výpek
peříčko	<	peří
peřinka	<	peřina
píseček	<	písek
píšťalka	<	píšťala
píšťalička	<	píšťalka
písklátko	<	pískle
písmenko	<	písmeno
pístek	<	píst
pitíčko	<	pití
pivko	<	pivo
pivečko	<	pivko
pivnička	<	pivnice
pičusek	<	pičus
pórek	<	pór
pýchavka	<	pýcha
pěnička	<	pěnice
pěstička	<	pěst
nápěvek	<	nápěv
písnička	<	píseň
pěnkavka	<	pěnkava
pětadvacetiletka	<	pětadvacetiletí
pěšinka	<	pěšina
pěšáček	<	pěšák
pěťáček	<	pěťák
praprapředek	<	prapředek
přednička	<	přednice
překvapeníčko	<	překvapení
přeslička	<	přeslice
přestupeček	<	přestupek
příkládek	<	příklad
přilbička	<	přilba
přáníčko	<	přání
příložka	<	přílož
přírostek	<	přírost
přadénko	<	přadeno
přadýnko	<	přadeno
podpěrka	<	podpěra
rozpěrka	<	rozpěra
rozporka	<	rozpora
úporek	<	úpor
vzpěrka	<	vzpěra
vzpouřička	<	vzpoura
záporka	<	zápora
přáteláček	<	přátelák
přítelíček	<	přítel
příšerka	<	příšera
pšenička	<	pšenice
pšenka	<	pšenice
půdička	<	půda
půlka	<	půle
půlhodinka	<	půlhodina
půlkolečko	<	půlkolo
půllitřík	<	půllitr
půllitříček	<	půllitřík
půlminutka	<	půlminuta
půlměsíček	<	půlměsíc
racajdička	<	racajda
rachejtlička	<	rachejtle
zradička	<	zrada
zrádeček	<	zrádce
radiátorek	<	radiátor
rafička	<	rafika
raketka	<	raketa
rakvička	<	rakev
raménko	<	rameno
ramínko	<	rameno
randíčko	<	rande
raneček	<	ranec
rarášek	<	raráš
ratlíček	<	ratlík
ratolístka	<	ratolest
raznička	<	raznice
sraženinka	<	sraženina
srážečka	<	srážka
vyraženíčko	<	vyražení
rašelinka	<	rašelina
rašplička	<	rašple
rechnička	<	rechna
redaktůrek	<	redaktor
referátek	<	referát
reflektorek	<	reflektor
regálek	<	regál
reklamka	<	reklama
rekordek	<	rekord
relátko	<	relé
remízek	<	remíz
remízka	<	remíza
renaultek	<	renault
rendlíček	<	rendlík
reproduktorek	<	reproduktor
republička	<	republika
retailerka	<	retailer
revolverek	<	revolver
revuálka	<	revue
rezervička	<	rezerva
zármuteček	<	zármutek
robka	<	roba
robotek	<	robot
výrobnička	<	výrobna
výrobeček	<	výrobek
robátko	<	robě
rochetka	<	rocheta
rodinka	<	rodina
nárůdek	<	národ
úrodička	<	úroda
zrůdička	<	zrůda
zrůdka	<	zrůda
rodokapsík	<	rodokaps
parůžek	<	paroh
rohatinka	<	rohatina
roháček	<	rohák
rohlíček	<	rohlík
rohožka	<	rohož
rokenrolek	<	rokenrol
roklinka	<	roklina
rolička	<	role
rolka	<	role
roletka	<	roleta
roládka	<	roláda
románek	<	román
ropuška	<	ropucha
rorýsek	<	rorýs
rosenka	<	rosa
rosička	<	rosa
rosnička	<	rosa
rosolička	<	rosolka
rotorek	<	rotor
roubík	<	roub
roubíček	<	roubík
sroubek	<	srub
vroubeček	<	vroubek
rouško	<	roucho
rourka	<	roura
rousek	<	rous
routička	<	routa
rovinka	<	rovina
srovnáníčko	<	srovnání
rozmarýnka	<	rozmarýna
rozmarýnek	<	rozmarýn
rozpíček	<	rozpek
rozsoška	<	rozsocha
roštěnka	<	roštěná
roštíčko	<	roští
rošťárnička	<	rošťárna
rošťáček	<	rošťák
rublík	<	rubl
rubrička	<	rubrika
rubášek	<	rubáš
rudlík	<	rudl
rudka	<	ruda
rukavička	<	rukavice
rukávek	<	rukáv
rukávníček	<	rukávník
doručenka	<	doručení
pošťáček	<	pošťák
ručka	<	ruka
ručička	<	ručka
ručníček	<	ručník
ruksáček	<	ruksak
rybenka	<	ryba
rybka	<	ryba
rybička	<	rybka
rybníček	<	rybník
rybařík	<	rybář
rybízek	<	rybíz
rychlostka	<	rychlost
ryneček	<	rynek
radůstka	<	radost
radlička	<	radlice
ráfek	<	ráf
rajčátko	<	rajče
rákoska	<	rákosí
rámek	<	rám
rámeček	<	rámek
rýžka	<	rýha
rýmička	<	rýma
rypáček	<	rypák
rytinka	<	rytina
rýček	<	rýč
úryveček	<	úryvek
nárůstek	<	nárůst
podrostek	<	podrost
rostlinka	<	rostlina
výrosteček	<	výrostek
růženeček	<	růženec
růžička	<	růže
násadka	<	násada
sazenička	<	sazenice
sázenka	<	sázení
podsádka	<	podsada
usazeninka	<	usazenina
výsadka	<	výsada
zásadička	<	zásada
sajtnička	<	sajtna
salámek	<	salám
uheráček	<	uherák
salátek	<	salát
sambička	<	samba
sameček	<	samec
samička	<	samice
samomluvka	<	samomluva
samopalníček	<	samopalník
samopálek	<	samopal
samotka	<	samota
sandálek	<	sandál
sanitka	<	sanita
satirka	<	satira
