hudebnice	musician		musicus;muzikant;speelman;toonkunstenaar				hudebník;muzikant;instrumentalista;hudebnice		hudebník;muzikant;instrumentalista;hudebnice;hudebník;muzikant;instrumentalista;hudebnice;houslista;hudebník;muzikant;minstrel;hudebnice;hudebník;muzikant;hudebnice			
dědička	inheritrix;inheritress;heiress;heir	Erbe;Erbin	erfgenaam	преемница;наследница;nasljednik	heredera;heredero	héritière;héritier	dědička;dědička;dědička;dědic;dědič;nástupce;dědička;dědic	odkaz;dědictví;dědička;dědic;dědička;dědic	dědička;dědic	nástupkyně;dědička;následovnice;dědička;dědička;dědic	dědička;dědic;následník;dědička;dědic	nástupce;dědička;dědic;dědič;nástupce;dědička;dědic
židovka	Jewess;Hebrew;Jewish woman;Jew	Jüdin;Jude	jodin;jood	еврейка	judía	Juive;juive;juif	Žid;židovka;žid;hebrejština;Židovka;Žid;hebrejsky;Hebrejský;židovka;Židovský;Hebrejec;židovský;Hebrejština-language;Hebrejština;hebrejské;hebrejština;hebrejský;hebrejská;židovka;Etymologie slova Žid;Žid;židovka;žid;Jew;hebrejština;Židovka	Žid;židovka;žid;hebrejština;Židovka;Žid;židovka;žid;hebrejština;Židovka	Žid;židovka;žid;hebrejština;Židovka;Žid;židovka;žid;Jew;hebrejština;jód;jod;Židovka	Žid;židovka;žid;hebrejština;izraelitka;Židovka	fazolové lusky;bob;fazol tyčkový;obyčejné fazole;Žid;židovka;zelená fazolka;žid;fazolová semena;fasole;strakaté fazolky;fazol keříčkový;fazole;hebrejština;bílé fazolky;fazol obecný;Židovka	Žid;židovka;Židovka;Žid;židovka;žid;židovský;hebrejština;Židovka;Žid;židovka;žid;židovský;hebrejské;hebrejština;hebrejský;hebrejská;Židovka
pávice	peahen;peafowl	Pfauenhenne;Pfau	pauw	пава;павлин;гордячка;па́ва	pavo;pavo real	paonne;paon	páv;páv-animal;pávice;Pavo;páv;páv korunkatý;pávice	pávice;Páv;pávice;páv korunkatý;Pavo;páv;babočka paví oko;páv-animal	nadutec;pávice;páv;náfuka;páv-animal	pávice;páv;páv-animal;pávice;pávice;nafoukaná ženská;pávice	pávice;krůta;páv;krocan;krocan divoký;Meleagris;páv korunkatý;pávice;Pavo;páv;babočka paví oko;páv-animal	páv;pávice;páv korunkatý;pávice;Pavo;páv;babočka paví oko;páv-animal
nevolnice	bondwoman;slave;bondswoman;bondmaid	Sklavin	slavin	крепостная;рабыня;невольница		détentrice de bons;esclave	nevolnice;otrok;otročit;nevolnice;nevolníce;pilný pracovník;nevolník;otrokyně;nevolnice;nevolnice;otrokyně	otrok;nevolnice;nevolníce;pilný pracovník;nevolník;otrokyně	nevolnice;otrok;otrokyně	nevolnice;otrok;nevolník;nevolnice;pilný pracovník;otrok;otrokyně;nevolnice;otrokyně		nevolnice;otrok;nevolnice;nevolníce;pilný pracovník;nevolník;otrokyně
hráčka	player						komik;aktor;umělec;instrumentalista;přehrávač;hráčka;hudebník;umìlec;muzikant;hráč;herec;konferenciér					
zahradnice	gardener	Gärtnerin;Gärtner	tuinman;tuinier;tuinlieden;hovenier	садо́вница;садо́вник;садово́д	jardinero;jardinera	jardinier;jardinière	zahradnice;zahradník	zahradnice;kořenáč;květináč;zahradník;zahradnice;pěstitel rostlin;zahradník	zahradnice;zahradník;zahradnice;zahradník;zahradnice;zahradník;zahradnice;zahradník	zahradnice;zahradník;zahradnice;zahradník;zahradnice;zahradník	zahradnice;zahradník;zahradnice;montérky;zahradník	zahradní;zahradnice;zahradník;zahradnice;zahradník
umělkyně	artist	Künstlerin	kunstenaar;artiest	мастерица;артистка;художница	artista	artiste	komik;umělec;malíř;odborník;výtvarník;interpret;umìlec;návrhář;umělkyně;konferenciér	malíř;umělec;umělkyně	komik;umělec;malíř;výtvarník;umìlec;návrhář;umělkyně;konferenciér;komik;umělec;malíř;výtvarník;interpret;umìlec;návrhář;umělkyně;konferenciér	kloboučnice;odbornice;umělkyně;švadlena;mistryně;artistka;aktor;umělec;umělkyně;herec;herečka;malíř;výtvarnice;umělkyně;malířka	estrádní umělec;komik;aktor;umělec;hvězda;malíř;artista;výtvarník;umìlec;návrhář;umělkyně;herec;konferenciér	estrádní umělec;komik;aktor;umělec;malíř;artista;výtvarník;interpret;umělecký;umìlec;návrhář;umělkyně;herec;konferenciér
trubka	channel;nozzle;pipage;piping;outer covering;conduit;bugle;pipe;trumpet;tube;horn	Düse;Isolierrohr;Trompete;Röhre;Rohr;Kanal;Horn;Signalhorn;Gang;Bügelhorn;Stutzen	trompet;bugel;buis;bazuin;pijp;flügelhorn;waterleiding;kanaal;hoorn	наконе́чник;рожок;трубопровод;па́трубок;акведук;рог;труба;труба́;тру́бка;наса́дка;фанфара;трубка;горн;рожо́к	conducto de agua;tubería;tubo;trompa;canuto;inyector;boquilla;tobera;clarín;conducto;ducto;trompeta;canal	tuyau;clairon;trompette;cor;conduit;tuyau conducteur;conduit et gaine;tuyeau;tube;canon;tuyau de communication;canal;clairons	usměrňovat;žlábek;postup;stanice;vést;kanál;koryto;kanálek;rýha;řečiště;průplav;žlab;trubka;průliv;televizní kanál;drážka;program;příkop;hubice;potrubí;trubky;hubička;kanál;hadice;tryska;trubka;roura;potrubí;trubka;potrubí;ostrý;roura;potrubní rozvody;trubka;trubkoví;potrubí;vodovod;kanál;průplav;žlab;trubka;potrubí;trubky;vodovod;kanál;hadice;roura;průplav;žlab;trubka;polnice;trubka;jasný zvuk;brumle;zběhovec;troubit;roh;hudební nástroj kornet;kornout;křídlovka;trumpeta;nástroj;kanál;hadice;dýmka;roura;lulka;trubka;přístroj;vodovod;hudební nástroj;fajka;průplav;žlab;pištět;dymka;sopouch;hoboj;svislá čára;varhanní píšťala;svislítko;píšťala;potrubí;trubky;šalmaj;síť trubní;trubička;pipa;proudit;dudy;fajfka;olemovat;trubka;trubkotlamka čínská;slizatka;brumle;trombón;trumpetista;pozoun;troubit;roh;troubení;hudební nástroj kornet;kornout;trumpeta;kornetista;londýnské metro;potrubí;elektronka;trubky;vyztužit pažnicemi;zapažit;kanál;hadice;roura;trubička;rourka;duše;metro;podzemní dráha;trubka;tuba;trubka;lesní roh;brumle;paroh;siréna;saxofon;tykadlo;troubit;roh;klakson;hudební nástroj kornet;kornout;zatroubit;trumpeta;rohovina;houkačka	hubice;tryska;hubička;trubka;potrubí;vodovod;kanál;průplav;žlab;trubka;trubka;trombón;brumle;pozoun;roh;hudební nástroj kornet;kornout;trumpeta;potrubí;trouba;elektronka;trubky;trubice;kanál;hadice;roura;trubička;trubka;lampa;potrubí;trubky;rákosí;sopouch;vodovod;trubice;rákos;kanál;hadice;roura;síť trubní;potrubní rozvody;lulka;průplav;trubka;trubkoví;třtina;žlab;potrubí;stoka;trubky;vodovod;zdymadlo;kanál;hadice;Kanál;průplav;žlab;trubka;trubka;jasný zvuk;paroh;Horn;roh;hudební nástroj kornet;brumle;kornout;trumpeta;rohovina;křídlovka;trubka;gang;postup;kanál;rychlostní stupeň;soukolí;mimochod;trubka;stupeň;vodovod;chod;koridor;převodový stupeň;ulička;převod;průplav;žlab;sjízdný pruh;vstupní hala;chodba;procházka;výměna;hala;potrubí;postoj;tunel;rychlost;předsíň;foyer;úzká ulice;běh;ulička mezi sedadly;průchod;silnice;chůze;jízdní pruh;průběh;vestibul;křídlovka;trubka;saxhorn;karabina;návarek;druh pušky;hrdlo;trubka	trubka;brumle;trumpetista;roh;hudební nástroj kornet;kornout;trumpeta;kornetista;křídlovka;trubka;potrubí;trubky;hubička;kanál;hadice;roura;tryska;trubka;lampa;bedna;trombón;pozoun;trubka;potrubí;trubky;hubička;sopouch;vodovod;síť trubní;kanál;hadice;dýmka;roura;tryska;lulka;průplav;trubka;žlab;fajfka;varhanní píšťala;dymka;trubka;potrubí;vodovod;kanál;průplav;žlab;trubka;akvadukt;potrubí;vodovod;cesta vodní;kanál;kanálek;koryto;přenosový kanál;vodní cesta;průplav;žlab;trubka;průliv;ústrojí;rohovina;sluchátko;roh;klakson;trubka;trumpeta;siréna;houkačka	trubka;polnice;láhev kojenecká;obouvací lžíce;růžek;makaróny;jasný zvuk;kojenecká láhev;lžíce;paroh;plynový hořák;roh;trubka;rohovina;trubkovod;potrubí;trubky;sopouch;vodovod;síť trubní;kanál;hadice;roura;řízení;lulka;průplav;trubka;žlab;vedení;plynovod;trubka;potrubí;vodovod;kanál;průplav;žlab;trubka;visutý vodovod;akvadukt;vodovodní most;paroh;roh;rohovina;trubka;kanál;hadice;dýmka;roura;lulka;trubka;akvadukt;vodovod;průplav;žlab;trumpeta;sopouch;komín;potrubí;trubky;trubice;síť trubní;trubička;tovární komín;roh;fajfka;roura;varhanní píšťala;trubka;trumpeta;komín;roura;dýmka;sluchátko;trubka;fajfka;trubka;tuš;trubka;fanfára;trubice;pípnutí;roura;dýmka;sluchátko;trubička;rolička;fajka;trubka;hadička;fajfka;dymka;píšťala;nístěj;výheň;jasný zvuk;lesní roh;pec;trubka;tavící prostor;roh;trubka;lžíce na boty	potrubí;vodovod;kanál;průplav;žlab;trubka;akvadukt;potrubí;trubky;sopouch;vodovod;síť trubní;kanál;hadice;roura;potrubní rozvody;lulka;průplav;trubka;trubkoví;žlab;akvadukt;potrubí;trubky;elektronka;kanál;hadice;roura;trubka;tuba;cylindr;roh;trumpeta;trubka;chobot;roura;joint;špek;trubka;vstřikovač;injektor;trubka;trubka;tryska;hubička;trubka;polnice;trubač;jasný zvuk;trubka;potrubí;trubky;sopouch;vodovod;síť trubní;kanál;hadice;roura;lulka;průplav;trubka;žlab;akvadukt;potrubí;vodovod;kanál;průplav;šachta;trubka;žlab;akvadukt;trubka;brumle;trumpetista;roh;trubač;hudební nástroj kornet;kornout;trumpeta;kornetista;céva;potrubí;trubky;vodovod;stanice;pruh;zdymadlo;žlábek;kanál;hadice;kanálek;průliv;rýha;průplav;žlab;trubka;zářez;drážka	potrubí;trubky;sopouch;vodovod;síť trubní;kanál;hadice;roura;trubkoví;potrubní rozvody;lulka;průplav;trubka;hadička;žlab;punčochy;křídlovka;trubač;jasný zvuk;trubka;pozounista;trubka;žesťový nástroj;trombón;brumle;trumpetista;pozoun;roh;trombónista;trubač;hudební nástroj kornet;kornout;křídlovka;trumpeta;kornetista;roh;trumpeta;kuří oko;trubka;potrubí;trubky;sopouch;vodovod;zdymadlo;síť trubní;kanál;hadice;roura;potrubní rozvody;lulka;průplav;trubka;trubkoví;žlab;potrubí;vodovod;kanál;průplav;žlab;trubka;potrubí;vodovod;kanál;průplav;žlab;trubka;roura;trubka;potrubí;trubky;sopouch;šlágr;trubice;síť trubní;kanál;hadice;roura;hit;lulka;trubka;tuba;dĕlo;nohavice;kanovník;dělo;fešák;kánon;trubka;puška;hlaveň;kanón;potrubí;vodovod;kanál;průplav;žlab;trubka;potrubí;stoka;sopouch;trubky;vodovod;zdymadlo;síť trubní;kanál;hadice;kanálek;roura;lulka;průplav;trubka;průliv;žlab;křídlovka;trubka
agitátorka				агитаторша;агитатор						agitátorka;míchačka;propagandista;agitátor;mísidlo;míchadlo;míchací zařízení;agitátorka		
