source	forward	forward	forward	forward	forward	forward	backward	backward	backward	backward	backward	backward
Czech	English	Deutch	Dutch	Russian	Spanish	French	English	Deutch	Dutch	Russian	Spanish	French
nosítka	barrow;litter;handbarrow;stretcher	Bahre;Sänfte;Trage	draagstoel;draagbaar;draagbed	носи́лки;носилки;паланки́н	camilla;litera;anda;andas	litière;brancard;civiere;civière	nosítka;kára;trakař;rudl;mohyla;kolečko;dvoukolák;šebinkê;dvojkolka;mrť;nosítka;vrhy;odpadky;smetí;stelivo;nosítka;kolečko;nosítka;běhoun	lůžko na kolečkách;nosítka;máry;nosítka na kolečkách;nosítka;nosítka	nosítka;přenositelný;nosítka;portabilní;přenosný;mobilní;nosítka	nosítka;nosítka;nosítka	lůžko na kolečkách;nosítka;nosítka na kolečkách;lůžko;nosítka;nosítka;nosítka;máry	nosítka;stelivo;nosítka;držadlo;nosítka na kolečkách;máry;lůžko na kolečkách;rukojeť;nosítka;lůžko na kolečkách;nosítka;nosítka na kolečkách
doručenka	advice of delivery	Einlieferungsschein					doručenka	doručenka				
pasáček	shepherd	Schafer;Hirt;Schafhirt	herder	пастушок;пастух	ovejero;pastor;cabañero	pâtre;berger;pasteur	pasáček;pastýřka;pasák;ovčák;pastýř;dohnat;pastevec;pást	pasáček;pasák;ovčák;pastýř;pastevec;honák;pasáček;pasák;ovčák;pastýř;pastevec;pastucha;honák;pasáček;pastýřka;pasák;ovčák;pastýř;pastevec	honák;pasáček;pastýřka;pasák;ovčák;pastýř;pastevec;pastucha	kluk;pasáček;nápadník;ženich;milenec;fešák;chřástal vodni;galán;floutek;hejsek;honák;pasáček;pastýřka;pasák;ovčák;pastýř;pastevec;valach;pastucha	pasáček;pasák;ovčák;pastýř;pastevec;honák;pastor;pasáček;kněz;pasák;duchovní;ovčák;vikář;pastýř;pastevec;rektor;páter;farář;pastucha;pasáček;pasák;ovčák;pastýř;pastevec	honák;pasáček;pasák;ovčák;pastýř;pastevec;pastucha;honák;pasáček;pastýřka;pasák;ovčák;pastýř;pastevec;pastucha;pastor;pasáček;kněz;farář;pasák;duchovní;ovčák;vikář;pastýř;pastevec;rektor;páter;boží;kazatel
prstíček				пальчик						prstíček;paleček;prstík		
úšklebek	grimace;smirk;face;grin;smile	Fratze;Grinsen;Grimasse;Lächeln	grijns;grimlach;lach;gezichten trekken;grijnzen;grimas;glimlach	усмешка;гримаса;улыбка;ухмылка	sonrisa abierta;sonrisa;sonrisa afectada;mueca	sourire affecté;sourire épanoui;grimace;sourire d’une oreille à l’autre;sourire;minauderie;large sourire	dělat grimasy;šklibit se;pošklebovat se;šklebit se;úšklebek;obličeje;grimasa;úšklebek;čelo;líčko;smělost;konfrontovat;úšklebek;našpulení rtů;obličej;obličeje;výraz tváře;tvář;vzezření;ciferník;líc;postavit se;přední část;mimika;vzhled;grimasa;pohlédnout;font;výraz;lícní strana;přijmouti;druh písma;strana;interiér;pohled;povrch;role;hýždě;hledět;exteriér;obložit;vnitřek;čelit;zvládnout;číselník;řez písma;fyziognomie;drzost;podobná osoba;obkládat;vizáž;zevnějšek;vnitro;vypořádat se;průčelí;pustit se;huba;přední strana;nestydatost;zôbit se;zubit se;usmívat se;šklebit se;úšklebek;škleb;usmát se;grimasa;cenit zuby;pousmát se;úsměv;côlêt se;usmívající se;úšklebek;křenící se;smát;úsměv;ôščôřovat se;škleb;smějící se;usmát;grimasa;culit se;pousmát se;smát se;zasmát se;ščôřêt se;usmívat se;zaščôřêt se;usmívat;ščóhlêt;hihlat se;usmát se	úšklebek;pohled;obličeje;grimasa;ksicht;usmívající se;škleb;úšklebek;smějící se;křenící se;grimasa;úsměv;pošklebek;žábry;grimasa;úšklebek;usmívající se;škleb;úšklebek;smějící se;křenící se;grimasa;úsměv	usmívající se;škleb;úšklebek;smějící se;obličeje;křenící se;grimasa;úsměv;úšklebek;usmívající se;škleb;úšklebek;smějící se;křenící se;grimasa;úsměv;dělat posunky;úšklebek;zašklebit se;obličeje;grimasa;obličeje;grimasa;úšklebek;obličeje;grimasa;úšklebek;usmívající se;škleb;usmívat se;úšklebek;smějící se;usmát se;křenící se;grimasa;úsměv	usmívající se;škleb;úšklebek;smějící se;pousmání;křenící se;grimasa;úsměšek;úsměv;tvář s krokodýlím úsměvem;grimasa;ksicht;úšklebek;usmívající se;škleb;úšklebek;smějící se;pousmání;výraz s úsměvem se smějícíma se očima;křenící se;grimasa;úsměv;úšklebek;výraz drzého úsměvu	usmívající se;škleb;úšklebek;smějící se;křenící se;grimasa;úsměv;usmívající se;škleb;úšklebek;smějící se;výraz s úsměvem se smějícíma se očima;křenící se;grimasa;úsměv;úšklebek;usmívající se;škleb;úšklebek;smějící se;tvář s krokodýlím úsměvem;obličej;křenící se;grimasa;obličeje;úsměv;tvář	úšklebek;usmívající se;škleb;úšklebek;smějící se;křenící se;grimasa;úsměv;škleb;obličeje;grimasa;úšklebek;usmívající se;škleb;úšklebek;smějící se;křenící se;grimasa;úsměv;usmívající se;culení;škleb;usmívat se;úšklebek;smějící se;usmívat;usmát se;usmát;křenící se;pousmát se;grimasa;smát se;smát;ušklíbání;úsměv;úšklebek;usmívající se;škleb;úšklebek;smějící se;křenící se;grimasa;úsměv
rafička	needle on gauge						rafička					
telátko	calf;little calf	Stierkalb;Kalb;Wadenmuskel	stierkalf	телёнок;теленок;телец		veau;éléphanteau	lýtko;tele;jalovice;mládě jistých savců;telecí;vykleštěný býk;telátko;vůl;tur domácí;kráva;teletina;skot;býk;tur;telátko	tele;telátko;tele;jalovice;telecí;vykleštěný býk;telátko;vůl;tur domácí;kráva;telecí maso;kolouch;skot;býk;tur;tele;telátko	tele;vykleštěný býk;telátko;vůl;býk	tele;telátko;tele;telátko;vůl;tur domácí;kráva;skot;býk;tur;tele;telátko;Býk		hovězí;hovězí dobytek;tele;hovězí maso;jalovice;telecí;vykleštěný býk;telátko;dobytek hovězí;vůl;tur domácí;kráva;telecí maso;dobytek na maso;skot;býk;tur;slon;tele;telátko;slonice
ukazováček	demonstrator;showing finger;pointer;teacher;insignitor;trigger finger;pointer finger;arrow-finger;lickpot;forefinger;pointling;index finger;koto;index	Zeigefinger	wijsvinger	указа́тельный па́лец;указательный палец	dedo índice;índice	index	demonstrant;předváděč;demonstrátor;ukazováček;ukazovák;výtržník;ukazovák;ukazováček;ručička;ukazatel;ukazováček;kurzor;ukazovák;směrník;instruktor;učitel;akademik;cvičitel;lektor;profesor;přednášející;tutor;domácí učitel;školitel;soukromý učitel;ukazováček;vyučující;ukazovák;ôčêtel;učitelka;ukazovák;ukazováček;ukazovák;ukazováček;ukazovák;ukazováček;ukazovák;ukazováček;ukazovák;ukazováček;ukazovák;ukazováček;ukazovák;ukazováček;ukazovák;ukazováček;ukazovák;ukazováček;znamení;značka;znak;signál;ukazováček;katalog;index;rejstřík;vytvořit rejstřík;ukazatel;signalizace;přepočíst podle indexu;seznam;opatřit indexem;mocnitel;signalizování;indikace;indexovat;exponent;ukazovák;ručička	ukazovák;ukazováček	ukazovák;ukazováček	ukazovák;ukazováček;ukazovák;ukazováček	ukazovák;ukazováček;obsah;slovník;rejstřík;seznam;ukazováček;ukazatel;ukazovák;encyklopedie;index;lexikon	hlavní stránka;rejstřík;ukazováček;kurzor;ukazatel;ukazovák;index
pořízek				крепыш		costaud				pořízek		hřmotný;silák;pořízek;silný;vazba;svalnatý;udělaný;korba;statný
flíček	speck;dab			лоскуток;пятнышко;заплатка			smítko;částice tuhá;ďôbka;semeno;částice;flíček;skvrnka;druh platýza;poklepat;plesknutí;flíček;skvrnka			hadříček;flíček;klůcek;flíček;vzorek;vzorník;flíček		
selátko	piggy;sucking-pig;shoat;piglet;sucking pig	Frischling;Schweins…;Schweinchen;Ferkel;Spanferkel;junges Schwein	big;speenvarken	поросенок;поросёнок	lechón	cochonnet;porcelet	čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko	čuně;sele;vepřík;prasátko;kanec;čuník;podsvinče;prase divoké;selátko;divočák;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko;sviňátko;prase;čuně;sele;odstávčata;vepřík;prasátko;čuník;podsvinče;podsvinčata;selátko;selátka;selata;výkrmová prasata;krmník;krmné prase;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko	prase;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko	čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko;prase;čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko	prase;čuně;sele;odstávčata;vepřík;prasátko;svině;čuník;podsvinče;podsvinčata;selátko;selátka;výkrmová prasata	čuně;sele;vepřík;prasátko;čuník;podsvinče;selátko;čuně;sele;odstávčata;vepřík;prasátko;čuník;podsvinče;podsvinčata;selátko;selátka;výkrmová prasata
potvrzenka		Gutschein;Bestätigung		удостоверение;расписка;квитанция	recibo	quittance		lístek;kupon;dobropis;poukaz;potvrzenka;kupón;bon;uznání;potvrzení;zdůvodnění;stvrzení;stvrzenka;signál ACK;ratifikace;verifikace;přiznání;potvrzenka;schválení;validace;ověřování		potvrzování;diplom;potvrzení;ověřování/ověření;potvrzování/potvrzení;lístek;dobrozdání;stvrzenka;vysvědčení;identita;certifikát;osvědčení;potvrzenka;průkaz;potvrzení;paragon;kvitance;stvrzenka;přijetí;rozepsání;účtenka;potvrzenka;bankovka;směnka;sdělení;potvrzení;paragon;kvitance;stvrzenka;přijetí;vstupenka;jízdenka;účtenka;potvrzenka	potvrzení;paragon;kvitance;stvrzenka;přijetí;účtenka;potvrzenka	potvrzení;kvitance;stvrzenka;přijetí;účtenka;potvrzenka
studánka	fountain;well;waterhole	Springbrunnen;Spritzbrunnen;Fontäne;Quelle	bron;wel	фонтан;ключ;студене́ц;фонтанчик;родни́к;исто́чник	fuente	fontaine;source	pramen;fontána;zdroj;fontánka;původ;studánka;zřídlo;vodotrysk;kašna;prýštit;faň;se zdarem;pramenit;rozžvýkat;no;správně;studánka;pěkně;s úspěchem;pramen;zdroj;tedy;úspěšně;zdráv;studna;nu;dobře;nádrž;vrt;inu;zdravý;přesně;zdraví;dobrý;nuže;tož tak;slibně;vytrysknout;dobrá;tryskat;vřídlo;zřídlo;tož;kašna;napajedlo;studánka	pramen;fontána;studánka;vodotrysk;kašna;studánka;kašna;vodotrysk;fontána;pramen;fontána;studánka;vodotrysk;kašna;pramen;kořen;začátek;zdroj;vrt;prameny;počátek;původ;vznik;studánka;zřídlo;studna;zdroje;kašna	pramen;zdroj;vrt;prostředek;původ;studánka;zřídlo;studna;kašna;sice;no;pravděpodobně;jistěže;studánka;samozřejmě;i když;pramen;zdroj;jistě;ovšem;nepochybně;přece;asi;určitě;ačkoli;třebaže;inu;to snad ne;skutečně;nicméně;rozhodně;vždyť;pohoda;přestože;vskutku;pochopitelně;zajisté;ač;ba;doopravdy;ačkoliv;ano;opravdu;zřídlo;kašna	proud;fontána;studánka;zřídlo;vodotrysk;kašna;pramen;zdroj;nápověda;spínač;vodítko;klíč;studánka;vřídlo;zřídlo;studánka;vrt;pramen;studna;fontána;umývač skel;studánka;vodotrysk;kašna;studánka;pramen;pramen;začátek;zdroj;počátek;vznik;studánka	pramen;informační kanál;písmo;fontána;zdroj;mísa;tác;studánka;zřídlo;vodotrysk;kašna	pramen;fontána;studánka;vodotrysk;studna;kašna;pramen;zdroj;prameny;počátek;původ;studánka;zřídlo;zdrojový kód
špalíček				деревяшка						dřevěná noha;špalíček;protéza		
mírka				измеритель;масштаб;мера						měřicí přístroj;metr;měřicí systém;přístroj měřicí;měřící přístroj;měřidlo;měřicí zařízení;měřič;měřící zařízení;mírka;manometr;světlost;formát;měřítko;rozsah;kalibr;změnit velikost;okno s lupou;rozměr;míra;mírka;ráže;odměřit;měřítko;opatření;rozsah;stupeň;odhadnout;rozměr;velikost;vyměřit;míra;mírka		
hrbolek	hump;bulge;bump	Buckel		кочка;дутик;бугор;бугорок		aspérité	pumpovat;vulgárně souložit;vyprazdňovat;vypuklina;milovat se;vyvýšenina;hrbol;šoustat;mít pohlavní styk;žbrdolek;hrb;kopec;hrbolek;výstupek;vyboulení;vyboulit;vyboulit se;výduť;vypuklina;vypouklina;hrbol;boule;výčnělek;zduření;vypoulit se;hrča;vyboulenina;hrbolek;výstupek;buben;hrbol;prdel;narazit;hrbolek;vyboulení;rána;nalézt;bříško;bubínek;otok;náraz;břicho;tvrdý;vypuklina;úder;boule;výčnělek;ťuknutí;bum;mozůlek;najít;uhodit;vrazit	hrb;hřbet;hrbol;hrbolek		hrbolec;trs;hrbol;trs trávy;chomáč;hrbolek;hrbolek;hlavice;hora;vyvýšenina;hrbol;pahorek;kopeček;vrch;kopec;hrbolek;výstupek;hrbek;pahorek;kopeček;kopec;hrbolek		drsnost;nerovnost;hrbolatost;hrbolek
stránka	side;page;owndom;trait;feature;aspect;page facing up;angle	Eigenschaft;Merkmal;Aspekt;Vorderseite eines Blattes;Wesenszug;Seite;über Pager benachrichtigen	bladzijde;pagina met bovenzijde omhoog;zijde;eigenschap;gelaatstrek;site;pagina;bladzij;kant	качество;бок;сторона;особенность;род;sajt;stranit͡sa;вид;момент;страни́ца;полоса;страница;storona;свойство	faz;aspecto;hoja;lado;página por delante;página;documento	côté;page;trait de caractère;aspect;trait	postranice;rys;stráň;stranit;stránka;boční;stěna např. skály;hledisko;postranní;stěna;část;stát na straně;strana;svah;kréni;vlastnost;bočnice;okrajový;význačný rys;nadutost;vedlejší;krajní;bok;stránka;strana;páže;list;stránkovat;vyvolat jménem;vyvolat;číslovat;očíslovat stránky;číslovat stránky;charakter;vlastnost;stránka;stránka;svéráznost;rys;znak;charakter;vlastnost;nátura;ynak;osobitost;stránka;součást;součástka;funkce;rys;význačný rys;znak;vlastnost;kvalita;zvláštnost;vhodnost;přiměřenost;specialita;poloha;stav;stránka;vid;stanovisko;zřetel;strana;výhled;aspekt;vzhled;pohled;hledisko;situace;ohled;vyhlídka;vyhlídky;stránka;stránka;stanovisko;koutek;kout;chytat;hledisko;úhel;roh;udice;rybařit	stránka;funkce;rys;význačný rys;atribut;charakter;vlastnost;kvalita;zvláštnost;vhodnost;charakteristika;přiměřenost;specialita;stránka;funkce;význačný rys;znak;charakter;vlastnost;příznak;kvalita;symbol;zvláštnost;charakteristika;specialita;stránka;vid;vzduch;aspekt;hledisko;stránka;charakter;podstatný rys;stránka;vlastnost;stránka;část;straně;strana;hrana;člen;stěna;bok;stránka	stránka;list;strana;stránka;stránka;strana;hrana;bok;hedvábí;stránka;funkce;význačný rys;charakter;vlastnost;kvalita;zvláštnost;vhodnost;přiměřenost;specialita;stránka;rys;charakter;vlastnost;ynak;stránka;web;strana;síť;stránka;list;strana;stránka;strana;hraniční čára;stránka;břeh;okraj;hranice;mezní čára;border;hrana;strana;krajka;ostří;delimitace;bok;ohraničení	stránka;méněcennost;stupeň;význačný rys;věrnost;atribut;charakter;odborná kvalifikace;vlastnost;kvalita;jakost;cena;stránka;bok;bočnice;strana;oblast;kraj;stránka;účastník;strana;vzdálenost;pole;stěna;země;bok;místo;směr;stránka;svéráznost;rozpor;singularita;význačný rys;originalita;specifičnost;charakter;vlastnost;kvalita;zvláštnost;individualismus;individualita;specialita;druh;artikl;sorta;typ;zboží;skupina;charakter;genus;tovar;příbuzný;naturálie;stránka;komodity;sexualita;plemeno;žánr;poddruh;klan;příbuzenstvo;původ;kmen;komodita;kvalita;odrůda;druh zboží;vlastnost;varieta;rodina;výrobek;rod;pohlaví;produkt;pokolení;forma;rasa;chování;způsob;stránka;strana;stránka;strana;druh;vid;krajina;sorta;typ;skupina;plány;vidění;ráz;vzezření;naturálie;stránka;vyhlídky;vzduch;žánr;vzhled;rozhled;zdání;odrůda;pohled;záměry;varieta;podívaná;Zobrazit;stav;tvar;výhled;dohled;nárys;rod;tvářnost;podoba;zevnějšek;forma;scenérie;způsob;vyhlídka;stránka;sekunda;vteřina;chvilička;chvíle;moment;chvilka;doba;mžik;okamžik;stránka;strana;oblast;stránka;šrám;pásmo;pás;období;proužek;pole;obnažit;chodba;území;pruh;zóna;stránka;zalomení stránky;strana;list;folio;stránka;strana;přirozenost;stránka;příbuzenství;příbuznost;význačný rys;atribut;charakter;vlastnost;kvalita;schopnost;vhodnost;charakteristika;zvláštnost;přiměřenost;jakost;specialita	stránka;líc;strana;hladina;obličej;tvář;přední strana;stránka;vid;zřetel;stanovisko;aspekt;vzhled;zevnejšek;hledisko;podoba;výraz;vzezření;stránka;listek;strana;listí;list;čepel;arch;listoví;lupen;lupení;folio;stránka;strana;hrana;kanton;bok;stránka;stránka;webová stránka;list;strana;stránka;dokument;listina;papíry;spis;cenný papír;doklad;rukopis;průkaz	stránka;břeh;hranice;strana;hrana;bok;u;stránka;páže;list;strana;charakter;vlastnost;stránka;stránka;vid;zřetel;aspekt;vzhled;pohled;hledisko;tvářnost;zevnějšek;ráz;vzezření;stránka;škrt;doušek;rys;význačný rys;znak;linie;charakter;vlastnost;lajna;čára;hlt;tah
moruška	cloudberry;Rubus chamaemorus	Multbeere;Torfbeere;Moltebeere;Multebeere;Schellbeere;Rubus Chamämorus	gele bosbraam;kruipbraam	морошка	mora de ronces;mora de los pantanos;mora ártica;Rubus chamaemorus	ronce des tourbières;mûre arctique;plaquebière;mûre des marais;ronce petit-mûrier;Rubus chamaemorus	ostružiník moruška;moruška;moruška	ostružiník moruška;moruška;ostružiník moruška;moruška;ostružiník moruška;moruška;ostružiník moruška;moruška;ostružiník moruška;moruška;moruška	ostružiník moruška;moruška;ostružiník moruška;moruška	ostružiník moruška;moruška	ostružiník moruška;moruška;ostružiník moruška;moruška;ostružiník moruška;moruška;moruška	ostružiník moruška;moruška;ostružiník moruška;moruška;ostružiník moruška;moruška;ostružiník moruška;moruška;ostružiník moruška;moruška;moruška
otrhánek				оборванец;голодранец						trhan;otrhanec;oškubanec;otrhánek;trhan;otrhanec;otrhánek		
talířek	saucer	Untertasse	schotel	блюдечко;блюдце	platillo	soucoupe	prohlubeň;miska;talířek;proláklina;kotouč;propadlina;tácek;podšálek;disk	podšálek;miska;talířek	podnos;miska;talířek;mísa;tác	talířek;mistička;prohlubeň;miska;mistička;talířek;proláklina;propadlina;podšálek	činel;parabolická anténa;miska;talířek;podšálek;pokrm	činel;miska;talířek;talíř;podšálek
brouček	infaneto;kid;infant;newborn child;papoose;pikkie;little sweetie;small insect;babby;baby;child;sweetie;newborn;babe	Baby;Kleinkind;Käferchen;Säugling;Kind;Minderjähriger	wicht;kleintje;zuigeling;baby;kind	козявка;простаки;ребенок;крошка;малютка;жучок;новорожденный;букашка	niño de pecho;niño;neonato;niña de pecho;mamacita;niña;bebé	nourisson;nouveau-né;bébé;enfant;jolie fille;nourrisson;poupon	brouček;nemluvně;dítě;kojenec;miminko;dětský;rýt;kolouch;mládě;mladé;mládenec;škvrně;brouček;chlapec;nemluvně;hlupák;répat;dareba;potomek;dítě;kojenec;dětinský;otravovat;chlapče;dělat si blázny;mrně;kůže z kůzlete;mladá;mladík;uličník;miminko;prcek;kůzle;mrňous;utahovat si;jinoch;mladý;syn;neotesanec;floutek;hoch;dět’átko;frfňátko;brouček;nemluvně;děťátko;dítě;kojenec;miminko;brouček;nemluvně;dítě;kojenec;miminko;brouček;nemluvně;indiánské batole;dítě;kojenec;indiánské dítě;miminko;brouček;nemluvně;dítě;kojenec;miminko;brouček;nemluvně;dítě;kojenec;miminko;brouček;nemluvně;dítě;kojenec;miminko;brouček;nemluvně;dítě;kojenec;miminko;zlatíčko;drahoušek;dět’átko;mládenec;brouček;stvoření;nemluvně;potomek;baby;dítě;kojenec;rozmazlovat;frfňátko;děťátko;člověk;miláček;tvor;baróšek;mladík;milý;uličník;miminko;benjamínek;neotesanec;malé dítě;hýčkat;nadpřirozená bytost;dětský;dítě děti;nezletilá;mládenec;nandótek;brouček;chlapec;dci;nemluvně;stvoření;potomek;dítě;kojenec;chlapče;dceřin;člověk;dcera;děcko;tvor;mladík;uličník;podřízený;miminko;jinoch;syn;neotesanec;nezletilý;nadpřirozená bytost;hoch;sweetie;cukrátko;brouček;engliša;bonbon;sladké mluvení;miláček;bonbón;zlatíčko;bonbónek;drahoušek;cukrovinka;milý;cukříček;novorozený;brouček;novorozeně;nemluvně;nově narozený;novorozenec;dítě;kojenec;miminko;holčička;brouček;dívka;děvče;nemluvně;paní;slečna;děťátko;potomek;miláček;holka;mladá dívka;dítě;kojenec;miminko	batolátko;dět’átko;batolata;značka dítěte;brouček;nemluvně;novorozenci;děťátko;baby;dítě;kojenec;miminko;brouček;nemluvně;děťátko;batole;malé dítě;dítě;kojenec;miminko;brouček;dět’átko;brouček;nemluvně;děťátko;dítě;kojenec;miminko;zvíře;dítě děti;nezletilá;mládenec;hovado;brouček;chlapec;stvoření;nemluvně;potomek;dítě;kojenec;kreatura;chlapče;živočich;člověk;batole;děcko;tvor;zvířena;mladík;uličník;miminko;jinoch;stvůra;potomstvo;syn;nestvůra;neotesanec;nezletilý;nadpřirozená bytost;hoch;brouček;nemluvně;dítě;kojenec;miminko	brouček;nemluvně;dítě;kojenec;miminko;brouček;nemluvně;malý;dítě;kojenec;miminko;brouček;nemluvně;děťátko;dítě;kojenec;miminko;dět’átko;brouček;nemluvně;děťátko;baby;dítě;kojenec;miminko;následovník;dítě děti;nezletilá;dět’átko;mládenec;dci;brouček;nemluvně;potomek;dítě;kojenec;dceřin;dcera;mladík;uličník;miminko;potomstvo;syn;neotesanec;nezletilý	hmyz;brouček;brouček;nemluvně;dítě;kojenec;miminko;mládenec;mladík;učitelka mateřské školy;brouček;uličník;nemluvně;potomek;děcko;neotesanec;dítě;kojenec;miminko;drobet;drobeček;brouček;kousíček;drobek;baby;drtina;děťátko;drobeček;malé dítě;brouček;štěnice telefonní;brouček;brouček;nemluvně;dítě;kojenec;miminko;brouk-animal;hmyz;šváb;brouk;brouček	brouček;nemluvně;dítě;kojenec;miminko;dětský;chlapík;dítě děti;nezletilá;dět’átko;mladé;mládenec;dci;brouček;chlapec;dívka;děvče;nemluvně;potomek;maník;dítě;kojenec;chlapče;dceřin;děťátko;člověk;dcera;batole;holka;mladá;mladík;uličník;miminko;kluk;muž;jinoch;mladý;syn;neotesanec;nezletilý;hoch;novorozený;brouček;nemluvně;novorozenec;dítě;kojenec;miminko;brouček;nemluvně;dítě;kojenec;miminko;brouček;nemluvně;dítě;kojenec;miminko;panenka;modrásek černolemý;dítě děti;nezletilá;zřítelnice;dci;brouček;zornice;dívka;děvče;nemluvně;slípka zelenonohá;potomek;zornička;dítě;kojenec;dceřin;pupila;slečna;děťátko;dcera;holka;děvenka;miminko;holčička;cácorka;paní;nezletilý;mladá dívka;dět’átko;brouček;nemluvně;novorozenec;děťátko;dítě;kojenec;miminko	brouček;nemluvně;děťátko;dítě;kojenec;miminko;novorozený;batolata;brouček;nemluvně;novorozenec;novorozenci;dítě;kojenec;miminko;dět’átko;batolata;brouček;nemluvně;novorozenec;děťátko;novorozenci;baby;dítě;kojenec;miminko;dítě děti;mizera;nezletilá;dět’átko;sedlák;mládenec;dci;brouček;chlapec;nemluvně;divoch;potomek;dítě;kojenec;chlapče;dceřin;dcera;děcko;mladík;uličník;podřízený;miminko;jinoch;potomstvo;syn;neotesanec;nezletilý;hoch;brouček;nemluvně;dítě;kojenec;miminko;brouček;nemluvně;dítě;kojenec;miminko;brouček;nemluvně;panenka;dítě;kojenec;miminko
dědek	old geezer;domovoy;grandsire;household deity;house spirit;domovoi	Großvater		déduška;домовой;ded;дедушка;старик;старикашка			dědek;stařec;domowojem;dědek;děd;domnik;domovoj;dědek;děd;děda;dědeček;domácnost;domowojem;dědek;děd;dům;domovoj;domnik;rodina;domowojem;dědek;děd;domnik;domovoj;domowojem;dědek;děd;domnik;domovoj	stařec;děda;dědek;děd;dědeček		dědek;domowojem;dědek;děd;šotek;skřítek;domovoj;domnik;hospodáříček;rarášek;domácí skřítek;dědek;stařec;táta;děda;dědek;děd;tatíček;tatínek;taťka;děda dědeček;dědoušek;prarodič;otec;dědeček;kmet;stařec;děda;starý muž;dědek;stařík;dědeček;dědek;staroch;dědeček		
knížka	brochure;paperback;pamphlet;leaflet;booklet;book	Büchlein;Bändchen;Flyer;Broschüre;Prospekt;Handzettel;Buch;Flugzettel;Heft;Flugblatt;Heftchen;Pamphlet	boekje;brochure;paperback;vlugschrift;pamflet;libretto	книжка;буклет;кни́жечка;памфле́т;брошюра;проспе́кт;книжечка;кни́жка;брошю́ра;букле́т;книга	folleto;libro;librito;libreto;panfleto	brochure;dépliant;pamphlet;livret;prospectus	knížka;brožura;prospekt;brožura;brožovaný;knížka;brožovaná kniha;prospekt;brožura;knížka;pamflet;leták;sešit;prospekt;brožura;knížka;–;leták;prospekt;knížka;brožura;prospekt;zaknihovat;blok;publikace;objednat;album;předplatit si;zapsat;objednávat;zaregistrovat;rezervovat si;knížka;svazek;zarezervovat;tlustá kniha;tlustospis;zamluvit si;zajistit;zaznamenat;zabukovat;zamluvit;registrovat;scénář;účetní kniha;tlustopis;rezervovat;rod;kniha;zanést;sešit;publikování	knížka;brožura;prospekt;knížka;brožura;prospekt;knížka;brožura;leták;prospekt;knížka;brožura;leták;prospekt;knížka;katalog;brožura;prospekt;knížka;brožura;prospekt;knížka;účetní kniha;svazek;kniha;scénář;Kniha;knížka;brožura;prospekt;tlustá kniha;tlustopis;brožura;číslo;násada;knížka;tlustospis;držadlo;sešit;prospekt;knížka;brožura;leták;prospekt;knížka;brožura;prospekt;brožura;knížka;pamflet;hanopis;prospekt	knížka;brožura;prospekt;knížka;brožura;prospekt;brožura;brožovaný;knížka;pamflet;leták;brožovaná kniha;prospekt;brožura;brožovaný;knížka;pamflet;leták;brožovaná kniha;prospekt;brožura;knížka;pamflet;leták;prospekt;knížka;brožura;prospekt	knížka;kniha;knížka;brožura;–;prospekt;knížka;brožura;knížka;hanopis;brožura;pamflet;knížka;brožura;prospekt;knížka;třída;brožura;bulvár;knížka;knížečka;brožura;prospekt;knížka;kniha;brožura;knížka;brožura;knížka;brožura;knížka;kniha;sešit;svazek	knížka;brožura;leták;prospekt;knížka;svazek;kniha;učebnicový;sešit;knížka;brožura;prospekt;skript;brožura;knížka;libreto;scénář;brožura;knížka;pamflet;leták;prospekt	knížka;brožura;prospekt;knížka;brožura;leták;prospekt;brožura;knížka;pamflet;leták;prospekt;knížka;libreto;brožura;prospekt;knížka;brožura;leták;prospekt
jelínek	spike						hrot;hřebík;smeč;hroznovitý;hřeb;napíchnout;jelínek;nárůst;bodec;zvýšení;klas;tretry;jehla;špička;nabodnout;špice;propíchnout					
pavouček				паучок						pavouček		
nadledvinka	adrenal;blood pressure	Nebenniere	bijnier	надпочечниковая;надпочечная;надпочечник	glándula adrenal;glándula suprarenal		týkající se nadledviny;adrenální;nadledvinka;nadledvinový;nadledvina;nadledvinky;nadledvinka;hypotenze;krevní tlak;tlak krve;nadledvina	kůra nadledvinek;nadledvinka;nadledvinky;nadledvina	nadledvinky;nadledvinka;nadledvina	nadledvinky;nadledvinka;nadledvina;nadledvinky;nadledvinka;nadledvina;nadledvinka	nadledvinky;nadledvinka;nadledvina;nadledvinky;nadledvinka;nadledvina	
