tentación	Derivative
secretario	Derivative
agria-loca	Compound
tenista	Derivative
terapeuta	Derivative
terrorista	Derivative
redactora	Derivative
intérprete	Derivative
drunky-chunky	Compound
entrenadora	Compound
enana	Unmotivated
tubo	Unmotivated
tubo	Unmotivated
vagabunda	Derivative
turista	Derivative
lápiz	Unmotivated
candidato	Derivative
ayuda	Unmotivated
arte	Unmotivated
fugada	Unmotivated
aprendíz	Derivative
profesora	Derivative
jefe	Unmotivated
embajadora	Derivative
campo	Unmotivated
veterinario	Derivative
vicepresidenta	Derivative
reina	Unmotivated
colinabo	Derivative
área	Unmotivated
voleibolista	Derivative
asesinato	Derivative
institutriz	Derivative
editora	Derivative
estudiante	Derivative
investigador	Derivative
ganador	Derivative
ciencia	Derivative
oracle	Unmotivated
vidente	Derivative
líder	Unmotivated
jardinería	Derivative
prisionero	Derivative
fundador	Derivative
maternidad	Derivative
empleadora	Derivative
taquígrafa	Derivative
arsenal	Derivative
médico	Unmotivated
cazafortuna	Derivative
ladrona	Derivative
cantante	Derivative
pelirrojo	Derivative
traidor	Derivative
dentista	Derivative
espía	Unmotivated
ambulanciera	Derivative
mujer	Unmotivated
mexicana-americano	Compound
representante	Derivative
secuestradora	Derivative
atacante	Derivative
alegaciones	Derivative
bruja	Unmotivated
bruja	Unmotivated
color	Unmotivated
comisión	Derivative
lectora	Derivative
camarera	Derivative
diablesa	Derivative
directora	Derivative
conductora	Derivative
pieza	Unmotivated
guardarropa	Derivative
comisario	Derivative
colegiala	Derivative
espionaje	Derivative
pincel	Unmotivated
jefa	Unmotivated
cocina	Unmotivated
jefa	Unmotivated
editora	Derivative
demandante	Derivative
mendiga	Derivative
judío	Unmotivated
periodista	Derivative
estudiante	Derivative
