Opernsängerin	Derivative
Vorgängerin	Derivative
Präsidentin	Derivative
Übersetzerin	Derivative
Jägerin	Derivative
Freundin	Derivative
Redakteurin	Derivative
Regentin	Derivative
Reporterin	Derivative
Assistenzärztin	Derivative
Cheerleaderin	Derivative
Weibchen	Derivative
Revuetänzerin	Derivative
Sammlerin	Derivative
Drehbuchautorin	Derivative
Sekretärin	Derivative
Senatorin	Derivative
Pfadfinderin	Derivative
Komponistin	Derivative
Dienerin	Derivative
Verloben	Unmotivated
Richterin	Derivative
Nachbarin	Derivative
Spezialistin	Derivative
Telefonistin	Derivative
Teamkollegin	Derivative
Beifahrerin	Derivative
Kollegin	Derivative
Mitschülerin	Derivative
Sportlerin	Derivative
Bürgermeisterin	Derivative
Stenotypistin	Derivative
Anhalterin	Derivative
Stripperin	Derivative
Hüterin	Derivative
Wachstube	Compound
Schülerin	Derivative
Erzeugerin	Derivative
Prüfung	Derivative
Praktikantin	Derivative
Highschool-Mädchen	Compound
Schützin	Derivative
Superheldin	Derivative
Supermodel	Derivative
Hochzeit	Unmarked
Zeugin	Derivative
Mündel	Unmotivated
Verführerin	Derivative
Verführerin	Derivative
Sekretärin	Derivative
Teenager	Unmarked
Spielerin	Derivative
Therapeutin	Derivative
Terroristin	Derivative
Texterin	Derivative
Dolmetscherin	Derivative
Übergrös	Compound
Trainerin	Derivative
Zwerg	Unmotivated
Verfahren	Unmotivated
Wasser	Unmarked
Landstreicherin	Derivative
Touristin	Derivative
Bleistift	Compound
Kandidatin	Derivative
Putzfrau	Compound
Künstlerin	Derivative
Asylantin	Derivative
Schülerin	Derivative
Lehrerin	Derivative
Commander	Unmarked
Botschafterin	Derivative
Mädchen	Unmotivated
Tierarzt	Compound
Präsidentin	Derivative
Kaiserin	Derivative
Speiserub	Compound
Vorwahl	Compound
Profi-Frauen-Volleyballteam	Compound
Mörderin	Derivative
Erzieherin	Derivative
Geberin	Derivative
Collegestudentin	Derivative
Privatdetektivin	Derivative
Gewinnerin	Derivative
Wissenschaftlerin	Derivative
Tagesprophet	Compound
Wahrsagerin	Derivative
Anführerin	Derivative
Gärtnerin	Derivative
Russinen	Derivative
Gründerin	Derivative
