source	forward	forward	forward	forward	forward	forward	backward	backward	backward	backward	backward	backward
asistentka	assistant|NOUN;helper|NOUN;supporter|NOUN;helpmate|NOUN		adjunct|NOUN;helper|NOUN;assistent|NOUN;hulp|NOUN	ассистент|NOUN;помощница|NOUN;помощник|NOUN;ассистентка|NOUN		assistant|NOUN;adjoint|NOUN	pomocník;asistent;asistence;pomoci;pomocnice;pomoc;asistentka;pomoct;napomáhat;pomáhat;asistentka;pomocník;asistent;pomocnice;asistentka;pomocník;asistent;pomocnice;asistentka;pomocník;asistent;pomocnice;asistentka;pomocník;pomocnice	asistentka;pomocník;pomocnice;asistentka;pomocník;asistent;pomocnice	asistentka;pomocník;pomocnice;asistentka;pomocník;asistent;pomocnice;pomocník;asistent;pomocnice;pomoc;asistentka;pomocník;doprovodný;zpracování dat;utopený;švindlování;opilý;ještě ne;vždy;invalidní;s tím;cosi;privilegovaný;detailní;strojopis;věc;plazma;cokoli;finanční podpora;sterilizátor;podrobný;pustý;vibrace;nepovedený;fakulta;zasloužil;zlámaný;prodloužil;oscilace;zrada;primárně;beznadějný;asistentka;obklopit;nezdařený;penis;elektropozitivní;sousední;asistence;lomený;kmitání;prodavač;elektronegativní;finanční pomoc;opuštěný;nechápavý;idyla;krevní plazma;postižený;something;megabit;autokláv;převažující;nemorální;sluneční skvrna;převládající;diskriminace;asistent;odvážný;abortivní;panovačný;sotva;pomocnice;pomoc;zasloužený;podpora;neúspěšný;zrychlený;výsledný;financovaný	asistentka;pomocník;asistent;pomocnice;asistentka;pomocník;pomocnice;asistentka;pomocník;asistent;pomocnice;asistentka;pomocník;pomocnice	pomocník;asistent;pomocnice;asistentka;pobočník	asistentka;pomocník;asistent;pomocnice;asistentka;pomocník;asistent;pomocnice
asketka												
aspirantka												
astmatička												
astroložka												
astronautka												
astronomka												
atamanka												
atentátnice												
atlantistka												
atletka												
superatletka												
atomistka												
audiokomentářka												
auditorka												
aukcionářka												
auktorka												
auskulantka												
auskultantka												
austromarxistka												
autistka												
autařka												
autodistributorka												
autodopravkyně												
autoelektrikářka												
autografka												
autojeřábnice												
autokarosářka												
autokaskadérka												
autoklempířka												
autokomisařka												
autokonstruktérka												
autokratka												
autolakýrnice												
automechanička												
automobilistka												
automodelářka												
automontérka												
automíchačka												
autonomistka												
autoopravářka												
autoportrétistka												
autoprodejkyně												
autorka												
antiautoritářka												
autoritářka												
autosklářka												
autostopařka												
autotrakařka												
autoturistka												
autovýrobkyně												
autočalounice												
autíčkářka												
avalka												
avalistka												
avantgardistka												
avanturistka	adventuress|NOUN		avonturierster|NOUN	авантюри́стка|NOUN;авантюристка|NOUN			avanturistka	avanturistka;avanturistka	avanturistka	avanturistka;avanturistka	avanturistka;avanturistka	
avatarka												
babetistka												
babjořka												
bachařka												
bacilonosička												
baculáčka												
badmintonistka												
bafunářka												
bagetářka												
bagounkářka												
bagristka												
bagážistka												
bahaistka												
odbahňovatelka												
baječka												
bakchantka												
balalajkářka												
balamutitelka												
balitelka												
obalečka												
nohejbalistka												
balonkářka												
balonářka												
balzamovačka												
balíkářka												
balíčkářka												
bambulička												
bambuska												
bandoneonistka												
bandurka												
banduristka												
bankéřka												
bankrotářka												
banksterka												
baptistka												
baristka												
barbarka												
barbířka												
barikádnice												
barmanka												
barokistka												
baronesa												
baronka	baroness|NOUN		barones|NOUN	баронесса|NOUN		baronne|NOUN	baronka	baronka	baron;baronka	baronka	baronka	baronka
barvitelka												
barvířka												
barvářka												
barytonsaxofonistka												
baráčnice												
basistka												
basbarytonistka												
baseballistka												
baskeťačka												
basketbalistka												
basklarinetistka												
baskytaristka												
baskřídlovkářka												
bastardizace												
baterkářka												
batikářka												
batmanka												
batůžkářka												
batohářka												
bavitelka												
bavička												
odbavovatelka												
vybavovatelka												
zabavovatelka												
zbavitelka												
bazaristka												
bazénářka												
bačkorářka												
baňkařka												
baštýřka												
bažantka												
bažantice												
buditelka												
probuditelka												
povzbuzovačka												
povzbuzovatelka												
vzbuditelka												
vzbuzovatelka												
beachařka												
beachházenkářka												
beachvolejbalistka												
beatnice												
beatnička												
beatboxerka												
bednářka												
behavioristka												
beletristka												
benchařka												
benediktinka												
beneficiantka												
benzinářka												
benčařka												
berličkářka												
besednice												
betatesterka												
betlířka												
betonářka												
bezlepkářka												
zabezpečovačka												
zabezpečovatelka												
bečvářka												
biatlonistka												
biblistka												
bibliocestovatelka												
bibliografka												
bibliotékářka												
bicyklistka												
bifinářka												
bigamistka												
bikerka												
biketrialistka												
bilancistka												
biletářka												
biliardářka												
bilingvistka												
bilionářka												
bioagentka												
bioagrárnice												
biochovatelka												
biododavatelka												
bioexperimentátorka												
biofarmářka												
biogeografka												
biohypnotizérka												
bioiluminátorka												
bioinvestorka												
bioinženýrka												
biokrálice												
bioložka												
mikrobioložka												
biomagorka												
biomedička												
biomučednice												
biopekařka												
biopirátka												
bioplynařka												
biopodnikatelka												
biopotravinářka												
bioprodejkyně												
bioproducentka												
biopěstitelka												
biorolnice												
biosféřanka												
biosponzorka												
biospotřebitelka												
bioterapeutka												
bioteroristka												
biotrpaslice												
bioumělkyně												
biovepřice												
biovinařka												
biovyznavačka												
biovýrobkyně												
biozahradnice												
biozahrádkářka												
biozelinářka												
biozmrzlinářka												
biozpracovatelka												
biozákaznice												
biočunice												
bioškůdkyně												
bisexuálka												
biskupka												
bivakářka												
bizonka												
biřička												
biřmovanka												
biřmovankyně												
biřmovatelka												
blackmetalistka												
blafalka												
oblažitelka												
oblažovatelka												
blairistka												
blankoindosantka												
blankoindosatářka												
blankotradentka												
blbka												
superblbka												
oblbovatelka												
blbounka												
blogerka												
bloggistka												
blokařka												
blondýnka												
bludařka												
zabloudilkyně												
bluesmanka												
blíženkyně												
přibližovatelka												
sbližovatelka												
ubližovatelka												
bmxařka												
bobbistka												
bobice												
bobrovice												
bobrovka												
boccistka												
bodhránistka												
bodatelka												
bodovačkářka												
bodyartistka												
bodyguardka												
obohacovatelka												
obohatitelka												
zbohatlice												
bohatýrka												
bohačka												
bohemistka												
bohohledačka												
bohémka												
bojovnice												
superbojovnice												
nebojovnice												
odbojářka												
odbojnice												
zbojnice												
bojarka												
bojařka												
lokálkářka												
pobočnice												
zbolševizovankyně												
bolševička												
bolševikobijkyně												
bombardérka												
bombérka												
bonitérka												
bonmotářka												
bonsajářka												
bonvivánka												
bookmakerka												
bordelářka												
borka												
borkyně												
borůvkářka												
botanička												
botičkářka												
bouchalka												
bouchačka												
výbušninářka												
boudnice												
budkařka												
boulařka												
boulderistka												
bouratelka												
nabourávačka												
odbourávatelka												
buřička												
pobuřovačka												
pobuřovatelka												
vzbouřenkyně												
bowlařka												
bowlerka												
bowlingářka												
thaiboxerka												
boxlakrosistka												
bořitelka												
bradýřka												
brambůrkářka												
braniborka												
brašnářka												
brblalka												
brtnice												
breakcorařka												
breathariánka												
brhlice												
brigadýrka												
brigádnice												
briketářka												
brkounka												
zbrklice												
brnieřka												
brnířka												
obrněnka												
obrnářka												
dobrodinka												
brojitelka												
odzbrojitelka												
odzbrojovatelka												
uzbrojitelka												
vyzbrojovatelka												
zbrojenkyně												
brokerka												
broučkařka												
broukařka												
brusička												
obrušovatelka												
zabrušovačka												
brumlalka												
bručounka												
brundibárka												
brunetka												
bruslařka												
nebruslařka												
brusířka												
bryndalka												
brzdařka												
brzditelka												
superbrankářka												
nebrankářka												
bránitelka												
obranářka												
obránkyně												
superobránkyně												
zabraňovatelka												
bránička												
bróskařka												
brýlařka												
bubenice												
bublinářka												
bubínkářka												
buclice												
budovatelka												
vybudovatelka												
zbudovatelka												
bufetářka												
buffonistka												
bukanýrka												
bukařka												
bukinistka												
bukáčka												
bulařka												
buldozeristka												
bulharistka												
bulimistka												
bulteriérka												
bulvaristka												
bulíkovatelka												
burcovatelka												
burcířka												
burdelařka												
burziánka												
buržujka												
byznysmenka	businesswoman|NOUN			женщина-бизнесмен|NOUN|PUNCT|NOUN	mujer de negocios|NOUN|ADP|NOUN	businesswoman|NOUN	byznysmanka;byznysmenka			byznysmanka;byznysmenka;byznysmanka;byznysmenka	byznysmanka;byznysmenka	byznysmanka;byznysmenka
butikářka												
buvolice												
buzerantka												
bydlitelka												
bylinkářka												
bylinářka												
byrokratka												
báchorkářka												
badatelka												
pobádatelka												
bajkařka												
bárkařka												
přebásnitelka												
přebásňovatelka												
básničkářka												
básnice												
