chladnička	refrigerator;fridge	frigidaire;fridge	ijskast;koelkast	рефрижератор;холодильник	refrigerador chile;frigo;refrigerador;refrigeradora;frío;nevera;heladera;frigorífico	réfrigérateur;frigo	chladnička;lednička;chladnička	chladnička;lednička;chladnička	lednička;chladnička;lednička;chladnička	lednička;chladnička;lednička;chladnička	chladnička;chladnička;lednička;chladnička;lednička;chladnička;frigidní;chladnička;chlad;studený;chladný;lednička;chladnička;lednička;chladnička;lednička;chladnička	lednička;chladnička;lednička;chladnička
chlapeček												
chlapík												
chlapíček												
chlápek												
chlopek												
chlubílek												
vychloubálek												
chloumek												
chlumek												
chloupek												
chloupeček												
chlebík												
chlebíček												
chlévek												
chléveček												
chmelnička												
chmýříčko												
chobotek												
chobotnička												
chobůtek												
chocholoušek												
chocholík												
chomáček												
neschopenka												
chůvička												
výchovička												
chrobáček												
chromajzlík												
chroustek												
chrousteček												
chrpička												
chrtík												
chrámek												
ochranka												
schránka												
schránečka												
záchranka												
chuchvaleček												
chudinka												
chudobka												
chudáček												
chuďásek												
choutka												
pochutnáníčko												
chvojka												
chvostek												
záchvatek												
záchvateček												
chvilka												
chvilečka												
chvilička												
chvilinka												
pochybnůstka												
chybka												
chybička												
chytroušek												
chytráček												
cibulka												
cibulička												
cichlidka												
cicvárek												
ciferníček												
cigaretka												
cigárko												
cihelka												
cihlička												
cikánek												
cimprlínek												
cimřička												
cingrlátko												
cintáček												
cizineček												
clonka												
záclonka												
cucáček												
cuchtička												
cuketka												
cukrlátko												
cukroušek												
cukrovinka												
cukrovíčko												
cukrárnička												
cukrátko												
cukřík												
cukříček												
culíček												
cumlík												
cumlíček												
cvalík												
cvalíček												
cviklík												
cvoček												
cvrčíček												
cyklobrašnička												
cyklomapka												
cyklovozík												
cypřišek	genus chamaecyparis;chamaecyparis	chamäcyparis	chamaecyparis		falso ciprés;chamaecyparis	chamaecyparis	cypřišek;cypřišek	cypřišek	cypřišek		cypřišek;cypřišek	cypřišek
céčko												
cévka												
cíška												
cípek												
cípeček												
danělka												
dáreček												
darebáček												
datlík												
debilitka												
decinka												
defilírka												
dečka												
dečička												
delfínek												
demáček												
denárek												
depka												
desetikorunka												
desetimarkovka												
desetinka												
desetníček												
destička												
diáček												
dietetika	dietetics	diätetik;diäthetik	diëtiek;dieetleer;diëtetiek		dietética	diététique	dietetika	dietetika;dietetika	dietetika;dietetika;dietetika		dietetika	odlehčený;dietetika
dietka												
diodka												
dlátko												
dlažka												
dlážka												
podlážka												
dlaňka												
dloubáček												
obdélníček												
dloužek												
dobrůtka												
dobráček												
zlepšováček												
došek												
doktůrek												
dolíček												
důlčík												
dolinka												
dortík												
dortíček												
doupátko												
doutníček												
dutinka												
vydutinka												
drahoušek												
dráček												
dratvička												
drdolek												
drdůlek												
drobítek												
drobnůstka												
výdrolek												
družinka												
druháček												
drábek												
drážka												
nádražíčko												
drápek												
drátek												
dráteček												
nádorek												
nádůrek												
draveček												
drenážka												
držáček												
nádržka												
držtička												
doubravka												
dubáček												
dudlíček												
dudáček												
dukátek												
dumka												
dušinka												
dušička												
dvacetikorunka												
